Geo_id,City,State,Region,Country,Lat,Lon
1182,Ulan Bator,Ulaanbaatar,EMEA,Mongolia,47.9184676,106.9177016
1183,Les Herbiers,Pays de la Loire,Central,France,46.871379,-1.0150646
1184,Pasco,Washington,West,United States,28.2996183,-82.4522702
1185,Cheyenne,Wyoming,West,United States,41.139981,-104.820246
1186,Perugia,Umbria,South,Italy,43.1070321,12.4029962
1187,Dresden,Saxony,Central,Germany,51.0493286,13.7381437
1188,Francisco Beltrão,Parana,South,Brazil,-26.0790979,-53.0533527
1189,Tours,Centre,Central,France,47.3900474,0.6889268
1190,Araçatuba,São Paulo,South,Brazil,-21.207992,-50.4390225
1191,Gawler,South Australia,Oceania,Australia,-34.5973311,138.7448933
1192,Des Moines,Iowa,Central,United States,41.5868654,-93.6249494
1193,Groningen,Groningen,Central,Netherlands,53.2190652,6.5680077
1194,Ichalkaranji,Maharashtra,Central Asia,India,16.6959348,74.4555755
1195,Naples,Campania,South,Italy,40.8358846,14.2487679
1196,Bur Sudan,Red Sea,Africa,Sudan,19.619217,37.211709
1197,Firozabad,Uttar Pradesh,Central Asia,India,27.1941954,78.4604956
1198,Soissons,Picardy,Central,France,49.3837621,3.327613
1199,Aoba-ku,Kanagawa,North Asia,Japan,38.2691248,140.8705271
1200,Strasbourg,Alsace,Central,France,48.584614,7.7507127
1201,Silivri,Istanbul,EMEA,Turkey,41.0742476,28.2481709
1202,Portsmouth,England,North,United Kingdom,50.800031,-1.0906023
1203,Tawau,Sabah,Southeast Asia,Malaysia,4.2435206,117.885331
1204,Limeira,São Paulo,South,Brazil,-22.5615068,-47.401766
1205,Itajaí,Santa Catarina,South,Brazil,-26.9046787,-48.6552979
1206,Goiânia,Goiás,South,Brazil,-16.680882,-49.2532691
1207,Neuwied,Rhineland-Palatinate,Central,Germany,50.4302393,7.466302
1208,Marano di Napoli,Campania,South,Italy,40.89761,14.190528
1209,Papakura,Auckland,Oceania,New Zealand,-37.064265,174.9446665
1210,Watford,England,North,United Kingdom,51.6553875,-0.3957425
1211,Dalian,Liaoning,North Asia,China,39.740278,122.255833
1212,Annecy,Rhône-Alpes,Central,France,45.8992348,6.1288847
1213,Sunnyvale,California,West,United States,37.3688301,-122.036349
1214,Consolación del Sur,Pinar del Río,Caribbean,Cuba,22.5040475,-83.5154619
1215,Madero,Tamaulipas,North,Mexico,19.3541295,-101.1754981
1216,Tongchuan,Shaanxi,North Asia,China,34.8972729,108.9403845
1217,Kramators'k,Donetsk,EMEA,Ukraine,48.7389415,37.5843812
1218,Ujjain,Madhya Pradesh,Central Asia,India,23.1885131,75.7716562
1219,Asansol,West Bengal,Central Asia,India,23.6871297,86.9746587
1220,Brahmapur,Odisha,Central Asia,India,19.3098134,84.7971562
1221,Halle,Saxony-Anhalt,Central,Germany,51.4824354,11.9712985
1222,Roissy-en-Brie,Ile-de-France,Central,France,48.7903787,2.6545195
1223,Varese,Lombardy,South,Italy,45.8397203,8.7541338
1224,Coulommiers,Ile-de-France,Central,France,48.8121301,3.0843818
1225,Chelmsford,England,North,United Kingdom,51.7345329,0.4730532
1226,Coimbra,Coimbra,South,Portugal,40.2111931,-8.4294632
1227,Ashford,England,North,United Kingdom,51.148555,0.8722566
1228,Bouake,Vallee Du Bandama,Africa,Cote d'Ivoire,7.6890212,-5.0283552
1229,Mildura,Victoria,Oceania,Australia,-34.195274,142.1503146
1230,Puerto La Cruz,Anzoátegui,South,Venezuela,10.2028617,-64.6307626
1231,Teresópolis,Rio de Janeiro,South,Brazil,-22.2978038,-42.8646411
1232,Juiz de Fora,Minas Gerais,South,Brazil,-21.7609533,-43.3501129
1233,Foggia,Apulia,South,Italy,41.5028106,15.4528939
1234,Parma,Ohio,East,United States,41.3822398,-81.7355692
1235,Farmington,New Mexico,West,United States,44.6402434,-93.1435497
1236,Cholula,Puebla,North,Mexico,20.743333,-98.502222
1237,Pamiers,Midi-Pyrénées,Central,France,43.1147515,1.6082177
1238,Criciúma,Santa Catarina,South,Brazil,-28.6789941,-49.3695627
1239,Palma de Mallorca,Balearic Islands,South,Spain,39.5695818,2.6500745
1240,Taubaté,São Paulo,South,Brazil,-23.031448,-45.5612792
1241,Pantin,Ile-de-France,Central,France,48.8965023,2.4019804
1242,Gilbert,Arizona,West,United States,33.3527632,-111.789037
1243,Oceanside,New York,East,United States,33.1958696,-117.379483
1244,Celaya,Guanajuato,North,Mexico,20.5222851,-100.8307739
1245,Mansfield,England,North,United Kingdom,53.1443785,-1.1964165
1246,Kazerun,Fars,EMEA,Iran,29.6203251,51.6520826
1247,Taiyuan,Shanxi,North Asia,China,37.8699921,112.5437075
1248,Pasadena,Texas,Central,United States,34.1476507,-118.144155
1249,Río Bravo,Tamaulipas,North,Mexico,29.74434,-102.67467
1250,Chiclana de la Frontera,Andalusía,South,Spain,36.4191096,-6.1460683
1251,Los Mochis,Sinaloa,North,Mexico,25.7928058,-108.990188
1252,Suffolk,Virginia,South,United States,40.8832318,-72.8578027
1253,Evry,Ile-de-France,Central,France,48.6241665,2.4289667
1254,Anshun,Guizhou,North Asia,China,26.254911,105.9437773
1255,San Pablo de las Salinas,México,North,Mexico,19.67091,-99.0857988
1256,Poissy,Ile-de-France,Central,France,48.9274192,2.0426301
1257,Choluteca,Choluteca,Central,Honduras,13.3714203,-87.0713958
1258,San Andrés Tuxtla,Veracruz,North,Mexico,18.4633672,-95.1983153
1259,Fort Collins,Colorado,West,United States,40.5871782,-105.0770113
1260,Dublin,Ohio,East,United States,40.0996009,-83.1135563
1261,Hiratsuka,Kanagawa,North Asia,Japan,35.3350609,139.3494345
1262,Huangshi,Hubei,North Asia,China,30.2024971,115.0334144
1263,Xinghua,Jiangsu,North Asia,China,32.9139151,119.8476035
1264,Knoxville,Tennessee,South,United States,35.9603948,-83.9210261
1265,Khartoum,Khartoum,Africa,Sudan,15.5038301,32.5738979
1266,Midland,Michigan,Central,United States,31.83688,-102.0103767
1267,Vicenza,Veneto,South,Italy,45.6348591,11.4063543
1268,Lima,Lima (city),South,Peru,-12.0459808,-77.0305912
1269,Pontoise,Ile-de-France,Central,France,49.0508845,2.1008067
1270,Daejeon,Daejeon,North Asia,South Korea,36.3497007,127.3849016
1271,Springfield,Ohio,East,United States,39.7990175,-89.6439575
1272,Zhengzhou,Henan,North Asia,China,34.7472531,113.619321
1273,Landerneau,Brittany,Central,France,48.4514803,-4.2557901
1274,Rouen,Upper Normandy,Central,France,49.4404591,1.0939658
1275,Heze,Shandong,North Asia,China,35.2477266,115.4464761
1276,Quelimane,Zambezia,Africa,Mozambique,-17.87751,36.890216
1277,Atlixco,Puebla,North,Mexico,18.908889,-98.437778
1278,Rajshahi,Rajshahi,Central Asia,Bangladesh,24.6285432,89.0376862
1279,Villefontaine,Rhône-Alpes,Central,France,45.614003,5.1580574
1280,Arraiján,Panama,Central,Panama,8.9898564,-79.6793267
1281,Reutlingen,Baden-Württemberg,Central,Germany,48.4919508,9.2114144
1282,Querétaro,Querétaro,North,Mexico,20.8052225,-99.8837376
1283,Ploiesti,Prahova,EMEA,Romania,44.9417468,26.0236504
1284,Kassala,Kassala,Africa,Sudan,15.452011,36.3770699
1285,Saqqez,Kordestan,EMEA,Iran,36.2427456,46.2705227
1286,Dos Quebradas,Risaralda,South,Colombia,6.4315545,-75.302705
1287,Seremban,Negeri Sembilan,Southeast Asia,Malaysia,2.723099,101.9400601
1288,Meudon,Ile-de-France,Central,France,48.8126688,2.2385432
1289,Hradec Kralove,Hradec Kralove,EMEA,Czech Republic,50.2092113,15.8327512
1290,Peoria,Illinois,Central,United States,40.6938609,-89.5891008
1291,Villemomble,Ile-de-France,Central,France,48.881886,2.5076181
1292,Kupang,Nusa Tenggara Timur,Southeast Asia,Indonesia,-10.1632209,123.6017755
1293,General Escobedo,Nuevo León,North,Mexico,25.808517,-100.3224334
1294,Kawasaki,Fukuoka,North Asia,Japan,35.5306639,139.7037668
1295,Rambouillet,Ile-de-France,Central,France,48.6452851,1.819207
1296,Kopeysk,Chelyabinsk,EMEA,Russia,55.1131951,61.6216332
1297,Kaiyuan,Liaoning,North Asia,China,23.7106875,103.378104
1298,Parma,Emilia-Romagna,South,Italy,44.6952006,10.0979869
1299,Maceió,Alagoas,South,Brazil,-9.6476843,-35.7339264
1300,Ndola,Copperbelt,Africa,Zambia,-12.9693056,28.6365894
1301,Samarra',Salah Ad Din,EMEA,Iraq,34.2,43.9
1302,Huainan,Anhui,North Asia,China,32.5866826,117.0130019
1303,Sumy,Sumy,EMEA,Ukraine,50.9119775,34.8027723
1304,Taranto,Apulia,South,Italy,40.5488156,17.0805801
1305,Mount Gambier,South Australia,Oceania,Australia,-37.8301386,140.7842627
1306,Bolton,England,North,United Kingdom,53.5782863,-2.4300367
1307,Valinhos,São Paulo,South,Brazil,-22.97056,-46.99583
1308,Safi,Doukkala-Abda,Africa,Morocco,32.2650776,-9.230554
1309,Jackson,Mississippi,South,United States,32.2998686,-90.1830408
1310,Marly-le-Roi,Ile-de-France,Central,France,48.8681762,2.0965935
1311,Lugo,Galicia,South,Spain,43.0396042,-7.4566072
1312,Potosí,Potosí,South,Bolivia,-19.5892896,-65.7534713
1313,Belleville,New Jersey,East,United States,38.5135805,-89.9841627
1314,Oldenburg,Lower Saxony,Central,Germany,53.1389753,8.2146017
1315,Garza García,Nuevo León,North,Mexico,25.7351594,-100.3319854
1316,Concord,New Hampshire,East,United States,43.207178,-71.537476
1317,Dayr az Zawr,Dayr Az Zawr,EMEA,Syria,35.3333335,40.1499999
1318,Irkutsk,Irkutsk,EMEA,Russia,52.2891225,104.279829
1319,San Miguelito,Panama,Central,Panama,9.0551061,-79.4933063
1320,Chillán,Biobio,South,Chile,-36.6066616,-72.1033194
1321,Wodonga,Victoria,Oceania,Australia,-36.1205539,146.8880837
1322,Zhongxiang,Hubei,North Asia,China,31.1702322,112.5823331
1323,Mogadishu,Banaadir,Africa,Somalia,2.0349312,45.3419183
1324,Bryansk,Bryansk,EMEA,Russia,53.2788979,34.3659113
1325,Severodvinsk,Arkhangel'sk,EMEA,Russia,64.563385,39.823769
1326,Chengdu,Sichuan,North Asia,China,30.659867,104.063315
1327,Armidale,New South Wales,Oceania,Australia,-30.5144881,151.6656564
1328,Soweto,Gauteng,Africa,South Africa,-26.2227778,27.89
1329,Durgapur,Maharashtra,Central Asia,India,23.5350475,87.3380425
1330,Nueva Gerona,Isla de la Juventud,Caribbean,Cuba,21.884696,-82.8038411
1331,Presidencia Roque Sáenz Peña,Chaco,South,Argentina,-26.7909093,-60.4410391
1332,Castres,Midi-Pyrénées,Central,France,49.8044444,3.2383333
1333,Fushun,Liaoning,North Asia,China,41.8011658,124.7459491
1334,Franca,São Paulo,South,Brazil,-20.5381768,-47.4009795
1335,Ludwigshafen am Rhein,Rhineland-Palatinate,Central,Germany,49.4704113,8.4381568
1336,Arica,Arica y Parinacota,South,Chile,-18.4785288,-70.3211394
1337,Sartrouville,Ile-de-France,Central,France,48.9409016,2.1585037
1338,Mombasa,Coast,Africa,Kenya,-4.05052,39.667169
1339,Nazilli,Aydin,EMEA,Turkey,37.9097512,28.3242062
1340,Jiutai,Jilin,North Asia,China,44.1523236,125.8387384
1341,Koidu,Eastern,Africa,Sierra Leone,8.642281,-10.971631
1342,Suihua,Heilongjiang,North Asia,China,46.6520372,126.9626572
1343,Messina,Sicily,South,Italy,38.1937571,15.5542082
1344,Reims,Champagne-Ardenne,Central,France,49.2577886,4.031926
1345,Behbahan,Khuzestan,EMEA,Iran,30.5942116,50.2434119
1346,Ajmer,Rajasthan,Central Asia,India,26.4691,74.639
1347,Cluj-Napoca,Cluj,EMEA,Romania,46.769379,23.5899542
1348,Oradea,Bihor,EMEA,Romania,47.0549163,21.9285231
1349,Prato,Tuscany,South,Italy,43.9357181,11.0941473
1350,Tipitapa,Managua,Central,Nicaragua,12.3633025,-86.0260515
1351,Alicante,Valenciana,South,Spain,38.3436365,-0.4881708
1352,Hasselt,Limburg,Central,Belgium,50.9303735,5.3378043
1353,Aksu,Xinjiang Uygur,North Asia,China,41.1677575,80.2582136
1354,Troisdorf,North Rhine-Westphalia,Central,Germany,50.8153071,7.1593271
1355,Kindia,Kindia,Africa,Guinea,10.1154374,-13.1916883
1356,Aix-en-Provence,Provence-Alpes-Côte d'Azur,Central,France,43.5298424,5.4474738
1357,Tanta,Al Gharbiyah,Africa,Egypt,30.7833666,30.9982536
1358,Choloma,Cortés,Central,Honduras,15.6127426,-87.950694
1359,Ulhasnagar,Maharashtra,Central Asia,India,19.2236329,73.1671515
1360,Caracas,Distrito Capital,South,Venezuela,10.5060934,-66.9146008
1361,Oleksandriya,Kirovohrad,EMEA,Ukraine,48.670609,33.1169742
1362,Mississauga,Ontario,Canada,Canada,43.5896231,-79.6443879
1363,Independence,Missouri,Central,United States,39.0924792,-94.4137923
1364,Wattrelos,Nord-Pas-de-Calais,Central,France,50.7016015,3.2153907
1365,Licheng,Guangdong,North Asia,China,36.6802602,117.0590968
1366,Nieuwegein,Utrecht,Central,Netherlands,52.0298704,5.0929334
1367,Huaiyin,Jiangsu,North Asia,China,36.6522591,116.8955753
1368,Pimpri,Maharashtra,Central Asia,India,18.6231854,73.8019932
1369,Brownsville,Texas,Central,United States,25.9024289,-97.4981698
1370,Abidjan,Lagunes,Africa,Cote d'Ivoire,5.320357,-4.016107
1371,Turku,Finland Proper,North,Finland,60.4515944,22.2669983
1372,Portmore,Saint Catherine,Caribbean,Jamaica,17.9717917,-76.8738048
1373,Ivanovo,Ivanovo,EMEA,Russia,56.9956855,40.9812104
1374,Artemisa,Artemisa,Caribbean,Cuba,22.8272763,-82.9259245
1375,Niort,Poitou-Charentes,Central,France,46.3239233,-0.4646064
1376,Denizli,Denizli,EMEA,Turkey,37.8275892,29.2389539
1377,Pharr,Texas,Central,United States,26.1947962,-98.1836216
1378,Valencia,Carabobo,South,Venezuela,10.170026,-68.0003987
1379,Takamatsu,Kagawa,North Asia,Japan,34.3425592,134.0465338
1380,Kaluga,Kaluga,EMEA,Russia,54.5101087,36.2598115
1381,Burbank,California,West,United States,34.1812089,-118.307201
1382,Jayapura,Papua,Southeast Asia,Indonesia,-2.5387539,140.7037389
1383,Martigues,Provence-Alpes-Côte d'Azur,Central,France,43.4057279,5.0548176
1384,Bastia,Corsica,Central,France,42.6993979,9.4509187
1385,Liverpool,England,North,United Kingdom,53.4071991,-2.99168
1386,Deltona,Florida,South,United States,28.904843,-81.2273119
1387,London,Ontario,Canada,Canada,42.9836747,-81.2496068
1388,Kankan,Kankan,Africa,Guinea,10.6248355,-9.3175166
1389,Shanwei,Guangdong,North Asia,China,23.0123639,115.5099937
1390,Vaughan,Ontario,Canada,Canada,43.7941544,-79.5268023
1391,Acuña,Coahuila,North,Mexico,29.3248796,-100.9322287
1392,Langen,Lower Saxony,Central,Germany,49.9927036,8.6671682
1393,Villeneuve-sur-Lot,Aquitaine,Central,France,44.4056615,0.7046455
1394,Manchester,England,North,United Kingdom,53.4794892,-2.2451148
1395,Como,Lombardy,South,Italy,45.9394759,9.1494101
1396,Les Ulis,Ile-de-France,Central,France,48.681708,2.1701573
1397,Melitopol',Zaporizhzhya,EMEA,Ukraine,46.8467267,35.3827281
1398,Haarlem,North Holland,Central,Netherlands,52.3885317,4.6388048
1399,Memphis,Tennessee,South,United States,35.1460249,-90.0517638
1400,Ashqelon,Southern,EMEA,Israel,31.6653191,34.565044
1401,Sarajevo,Federation of Bosnia and Herzegovina,EMEA,Bosnia and Herzegovina,43.8570713,18.4126147
1402,Dunedin,Otago,Oceania,New Zealand,-45.8740984,170.5035755
1403,Vitoria,Basque Country,South,Spain,42.8465088,-2.6724025
1404,Middlesbrough,England,North,United Kingdom,54.5760419,-1.2344047
1405,Bissau,Bissau,Africa,Guinea-Bissau,11.861324,-15.583055
1406,Gloucester,England,North,United Kingdom,51.8653705,-2.2458192
1407,Dubbo,New South Wales,Oceania,Australia,-32.2478964,148.6026502
1408,Aachen,North Rhine-Westphalia,Central,Germany,50.776351,6.083862
1409,Genoa,Liguria,South,Italy,44.40726,8.9338624
1410,Ratlam,Madhya Pradesh,Central Asia,India,23.50222,74.9551534
1411,Khmel'nyts'kyy,Khmel'nyts'kyy,EMEA,Ukraine,50.0720516,31.4603645
1412,Linhai,Zhejiang,North Asia,China,28.8616886,121.1402223
1413,Avion,Nord-Pas-de-Calais,Central,France,50.4126128,2.8343891
1414,Pforzheim,Baden-Württemberg,Central,Germany,48.890934,8.7025509
1415,Coimbatore,Tamil Nadu,Central Asia,India,11.0018115,76.9628425
1416,Durham,North Carolina,South,United States,35.996653,-78.9018053
1417,Makati,National Capital,Southeast Asia,Philippines,14.5567949,121.0211226
1418,Mechelen,Antwerp,Central,Belgium,51.0281381,4.4803453
1419,Perth Amboy,New Jersey,East,United States,40.5133218,-74.2724241
1420,Nellore,Andhra Pradesh,Central Asia,India,14.4493717,79.9873763
1421,Cuiabá,Mato Grosso,South,Brazil,-15.5986686,-56.0991301
1422,Pinar del Río,Pinar del Río,Caribbean,Cuba,22.312447,-83.9389386
1423,Coacalco,México,North,Mexico,19.6359452,-99.0948573
1424,Bowling Green,Ohio,East,United States,36.9929203,-86.4428677
1425,Tamarac,Florida,South,United States,26.2128609,-80.2497707
1426,Cúcuta,Norte de Santander,South,Colombia,8.0776187,-72.4689002
1427,Ijuí,Rio Grande do Sul,South,Brazil,-28.3878734,-53.9201692
1428,Clinton,Maryland,East,United States,41.2711458,-77.6984481
1429,Beira,Sofala,Africa,Mozambique,-19.834068,34.8358076
1430,Basildon,England,North,United Kingdom,51.5754602,0.4757363
1431,Yamoussoukro,Lacs,Africa,Cote d'Ivoire,6.8200066,-5.2776034
1432,Lecce,Apulia,South,Italy,40.1522173,18.2260628
1433,San Jose,California,West,United States,37.3361663,-121.890591
1434,Huntsville,Texas,Central,United States,34.729847,-86.5859011
1435,Djibouti,Djibouti,Africa,Djibouti,11.8145966,42.8453061
1436,Saga,Saga,North Asia,Japan,33.2185408,130.1296585
1437,Tournefeuille,Midi-Pyrénées,Central,France,43.5832062,1.3460025
1438,Chester,Pennsylvania,East,United States,39.9829308,-75.7652424
1439,Donghai,Guangdong,North Asia,China,34.5431964,118.7474407
1440,Oshawa,Ontario,Canada,Canada,43.8975558,-78.8635324
1441,Crewe,England,North,United Kingdom,53.0996153,-2.4414627
1442,Sucy-en-Brie,Ile-de-France,Central,France,48.7711323,2.5221284
1443,Jackson,Tennessee,South,United States,32.2998686,-90.1830408
1444,Roseville,Minnesota,Central,United States,38.7521235,-121.2880059
1445,Renton,Washington,West,United States,47.4799078,-122.2034496
1446,Nakuru,Rift Valley,Africa,Kenya,-0.2802724,36.0712048
1447,Montmorency,Ile-de-France,Central,France,48.9891693,2.3197111
1448,Barueri,São Paulo,South,Brazil,-23.5112184,-46.8764612
1449,Pozzuoli,Campania,South,Italy,40.822643,14.1219109
1450,Valenciennes,Nord-Pas-de-Calais,Central,France,50.3579317,3.5234846
1451,Bilaspur,Uttar Pradesh,Central Asia,India,22.1638486,82.1365923
1452,Divinópolis,Minas Gerais,South,Brazil,-20.1597921,-44.8739341
1453,Lugoj,Timis,EMEA,Romania,45.6862542,21.9063162
1454,Salamanca,Guanajuato,North,Mexico,20.6511359,-101.166767
1455,Passo Fundo,Rio Grande do Sul,South,Brazil,-28.2550598,-52.3966606
1456,Saumur,Pays de la Loire,Central,France,47.2596224,-0.0785177
1457,Siegen,North Rhine-Westphalia,Central,Germany,50.8751175,8.0256131
1458,Dumai,Riau,Southeast Asia,Indonesia,1.6631967,101.4470369
1459,Palermo,Sicily,South,Italy,38.1112268,13.3524434
1460,Tumkur,Karnataka,Central Asia,India,13.3400771,77.1006208
1461,Mount Vernon,New York,East,United States,40.9125085,-73.8386504
1462,Limoges,Limousin,Central,France,45.8354243,1.2644847
1463,Wasquehal,Nord-Pas-de-Calais,Central,France,50.6691577,3.1312447
1464,Cagliari,Sardinia,South,Italy,39.2171994,9.113311
1465,Vannes,Brittany,Central,France,47.6586772,-2.7599079
1466,Lausanne,Vaud,Central,Switzerland,46.5218269,6.6327025
1467,Athis-Mons,Ile-de-France,Central,France,48.7079878,2.3888044
1468,Jerusalem,Jerusalem,EMEA,Israel,31.7788472,35.2257856
1469,Charallave,Miranda,South,Venezuela,10.2456598,-66.8586608
1470,Masjed Soleyman,Khuzestan,EMEA,Iran,31.9461316,49.3013154
1471,Palma Soriano,Santiago de Cuba,Caribbean,Cuba,20.2126686,-75.9973941
1472,Sonsonate,Sonsonate,Central,El Salvador,13.7115105,-89.6605842
1473,Northampton,England,North,United Kingdom,52.2343297,-0.902805
1474,Gera,Thuringia,Central,Germany,50.8765528,12.0832674
1475,Redondo Beach,California,West,United States,33.8398289,-118.3845942
1476,Jonesboro,Arkansas,South,United States,35.8348088,-90.7045297
1477,Potsdam,Brandenburg,Central,Germany,52.4009309,13.0591397
1478,Grosseto,Tuscany,South,Italy,42.7751102,11.2878044
1479,Parker,Colorado,West,United States,32.7772597,-97.8045599
1480,Neunkirchen,Saarland,Central,Germany,50.5456179,8.1025344
1481,Marignane,Provence-Alpes-Côte d'Azur,Central,France,43.4162729,5.2146275
1482,Boise,Idaho,West,United States,43.6166163,-116.200886
1483,Pietermaritzburg,Kwazulu-natal,Africa,South Africa,-29.6,30.3788889
1484,Huehuetenango,Huehuetenango,Central,Guatemala,15.606418,-91.6442217
1485,Cuenca,Azuay,South,Ecuador,-2.8974072,-79.0041726
1486,Medina,Al Madinah,EMEA,Saudi Arabia,24.471153,39.6111216
1487,Mansfield,Texas,Central,United States,40.75839,-82.5154471
1488,Tamworth,New South Wales,Oceania,Australia,-31.0900743,150.9290159
1489,Worcester,England,North,United Kingdom,52.1911849,-2.2206585
