Quantity,Profit,Shipping_Cost,Discount,Order_Priority,mmonthN,Sales,Markets,Category_Office_Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home_Office
2,2.547740605661809,1.3584091845980089,0.0,1,8,3.2604015512033135,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,5.007236172385106,4.101154651624778,0.0,1,8,6.206515443485981,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.7879117423444664,1.6409365499221742,0.2000000029802322,0,3,2.832271736529644,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5.758308575000369,4.153085074031047,0.0,3,3,6.5116561762522664,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.1516691491487956,0.7793248527404067,0.0,3,3,2.8633431116363086,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2.728342896893839,1.937301782763736,0.2000000029802322,3,6,5.437731414366837,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2.6035633638478566,1.3584091845980089,0.0,3,11,3.4271899916709763,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7491021050587374,0.29266961663168467,0.2000000029802322,1,8,1.4595447998153082,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.6235513350303656,2.5502261486656055,0.0,1,5,5.03017649319605,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,-3.618832421433416,3.0896778551427397,0.2000000029802322,2,11,5.674532122967149,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-3.937768738502031,2.3360198838373325,0.699999988079071,2,11,4.157006340067463,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.9145668866811345,0.7419373560826429,0.699999988079071,2,11,2.1077860170065343,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.8363813350101285,1.2029722810812575,0.2000000029802322,2,11,2.9145222470903573,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-5.977877636013951,0.940007236139729,0.800000011920929,3,6,4.97070183513804,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.5553208677573094,0.16551444453906258,0.2000000029802322,3,6,1.2166915552647388,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-4.798217340020911,3.135928913994334,0.4000000059604645,3,9,6.178309181996571,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,1.1175648777169478,0.20701417277646034,0.2000000029802322,3,9,1.9595312724240705,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.220593897125693,0.3001045880351792,0.0,3,9,2.109000316144458,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,2.994241141617188,1.5706970722215243,0.0,3,9,4.266335190155664,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,2.844909428176351,1.686398971230864,0.0,3,9,4.51085950651685,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,6.416506766091486,5.485045855032403,0.0,3,3,8.129964759153983,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,-1.2343080357631238,0.9895412148852936,0.2000000029802322,3,7,3.68827931755556,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1.1553076173261616,0.9042181622229746,0.2000000029802322,3,7,3.5779478720954967,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.66784449230026,2.8009331975664797,0.0,3,7,5.483551332110348,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,2.9254063671898813,1.8325814637483102,0.2000000029802322,3,11,3.97541085277819,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.205302965142152,1.0116009116784799,0.0,3,11,2.941276115955272,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2.796988595382227,0.14842000203527442,0.0,3,11,3.8347098759490037,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.957775811053204,4.32691024002266,0.0,2,11,6.261968669782029,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3.159448486929188,3.0330280693228246,0.2000000029802322,3,6,5.4230804472598155,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2.529178649325836,1.835776351602806,0.0,1,10,3.241028608615061,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0.0,4.3044703999657035,0.2000000029802322,1,1,7.9391302691981265,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.4001479458147796,1.036736903550053,0.0,1,6,2.3282528620507943,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.4970751682316206,0.940007236139729,0.0,1,6,2.1258479281504257,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2.1052311268423405,1.1410330411146548,0.2000000029802322,3,12,3.1072736755834796,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.2062103133109003,0.42526771670484753,0.2000000029802322,3,12,2.039660697965982,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5.4180673250497335,4.811452410021937,0.0,3,12,6.652785610151921,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,3.911312761809772,2.7067159475307503,0.0,3,9,5.205927950726121,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.6550994044792062,0.412109644511109,0.0,3,9,2.265921144236847,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4.646580776782819,3.3101779609912496,0.0,3,12,5.877623706746185,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2.71872635770587,1.018847313313512,0.0,3,12,3.397858467638456,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,4.041225038282315,4.933970156441998,0.0,2,5,7.020119252627047,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1.7574440030188931,2.453587976370721,0.2000000029802322,1,12,3.8913304177204924,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1.8439407288044618,0.6931471805599453,0.0,3,5,2.4731713646216233,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,5.030588204185144,2.615934934502575,0.0,3,8,6.298838951143826,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.0442805650289526,0.8671004856798659,0.0,3,8,3.29063821381853,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.6550994044792062,0.3148107433205967,0.0,3,8,2.265921144236847,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,4.563952258782666,2.101692129629157,0.0,3,8,5.271973406874542,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.9108222573528075,2.399711845264121,0.0,3,8,4.593906965932458,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2.3636802031197,0.9932517906709187,0.0,3,8,3.1090609418310957,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,3.8890184128256577,2.941276115955272,0.0,3,8,5.533033708694753,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8371609531678794,3.463859159507518,0.1000000014901161,0,6,4.778131436347078,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.2709115751755378,1.7984040056309996,0.2000000029802322,1,3,3.411279745201007,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,2.9138712197489447,2.005525835625848,0.2000000029802322,3,10,4.9446663884672075,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-2.8484669512642835,2.5748996970306925,0.3000000119209289,1,8,4.6490052635641534,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,4.424810722804294,5.11102344604534,0.2000000029802322,1,8,7.003937769973771,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-2.432068264029817,1.3350010541839938,0.699999988079071,1,12,2.7620331943252494,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1.9527438686078,0.662687971846275,0.0,3,9,2.6100698207912507,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4.110841094761528,3.3354136465482593,0.2000000029802322,3,9,6.175834023792324,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5983543641630122,0.3852623999796974,0.0,3,4,3.292869507610626,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1.9272805504457136,0.45742483647602694,0.0,3,4,3.1603988918736885,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4.703539300530539,4.570889223587518,0.2000000029802322,3,6,6.8802607496916695,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2.28142272361326,1.2325602806405895,0.0,1,5,2.941276115955272,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,2.2398156360221275,1.3190856139763718,0.0,3,11,3.4682327806200735,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,5.136868492783057,4.172076887233094,0.1000000014901161,3,6,7.328857497483807,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11,5.254522168287806,4.485034388189425,0.2000000029802322,1,11,6.5417108422024794,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,-5.358800807672844,3.111290648172203,0.5,3,4,5.867742067153761,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.2149127104055404,0.5596157879354227,0.2000000029802322,3,4,2.149900018215888,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,-4.2397715624650365,3.879499845249009,0.2000000029802322,3,4,6.306523406397644,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7,2.9650668545229193,1.9329696156973943,0.2000000029802322,3,4,4.596250518886878,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-2.0734234871037445,0.5481214195348241,0.699999988079071,3,4,2.4360665237572445,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3.0975123590998197,3.634687208921996,0.2000000029802322,3,4,6.336485820991383,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,-1.4392425286542923,0.7178397698899673,0.4000000059604645,3,4,2.76316952439078,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-2.379286860053212,1.3001916828550197,0.4000000059604645,3,4,3.7609209828419923,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,4.309590390624454,2.87807426870474,0.0,1,9,4.995995366904966,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,1.9769657394190834,0.8796267336525216,0.0,1,9,2.6361961000668175,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1.6757498863955864,1.0818051865157,0.0,1,9,2.803966271795261,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1.154614498982245,0.3784364414357589,0.2000000029802322,3,6,1.9751915457091258,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2.603430168913768,1.7298840418372006,0.2000000029802322,3,3,3.71435228653075,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.7972112806607947,1.2237754596713601,0.2000000029802322,3,3,2.877849180535317,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.3351684086245483,0.9242588939544881,0.0,3,3,3.0174937914635667,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2.748961791218035,1.0260415821605242,0.0,3,9,3.469478915206624,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2.4201903479557996,1.0543120314329835,0.0,3,9,3.2347491590059976,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1.8702009235147068,0.6471032557894513,0.0,3,9,2.54002597307657,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.8033586333516993,0.5709795358097567,0.0,3,9,2.8848006915355513,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,3.789254063381686,3.080532896273726,0.0,3,10,5.976198619634955,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,-4.229318284372438,4.629765212000165,0.3199999928474426,0,3,5.951855367398056,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3.209802806817496,3.2733639957026597,0.2000000029802322,0,3,4.19846430294381,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,2.08216284073437,0.9242588939544881,0.0,1,9,2.768831647037307,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-3.438717911833705,3.618993306195629,0.1500000059604644,3,11,6.241248127589784,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.5535178397685185,1.6601310702632746,0.0,3,11,4.5845592227380365,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3.740541680872445,2.8530159801521586,0.2000000029802322,3,11,4.774811680867686,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.6454226034856299,0.48242615218773194,0.2000000029802322,3,11,2.5612501904570695,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.9020179624041136,0.5822156318401899,0.0,3,5,2.5945081853433165,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-1.1191336345612792,0.14842000203527442,0.699999988079071,3,11,1.372702432735276,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.975407157565736,1.5830939135953364,0.2000000029802322,3,11,4.027207112866449,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,4.154765234014202,2.3869262519462633,0.0,3,10,4.989752041631052,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1.1061835438162348,0.5128236364222568,0.0,3,12,2.1724764315431924,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-4.018107631718347,3.8782593784318924,0.3000000119209289,1,1,5.209409605822377,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-4.622951150691687,4.237723145067448,0.4000000059604645,1,1,6.070682329663397,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-3.6177324342587114,2.54474663217841,0.4000000059604645,1,1,5.0522249626294,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2.8672623603067717,2.81480971253194,0.0,1,9,4.134206073653461,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.6735013313142506,0.7371640819473421,0.2000000029802322,3,4,2.6269847323852953,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-2.8670917679273042,0.7701082062430175,0.6000000238418579,1,8,3.049462600313128,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-1.59736534278292,1.0438040639261432,0.6000000238418579,1,8,2.1838015698915694,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-1.9568218096966652,0.5187937976726422,0.800000011920929,1,8,1.5681991846915293,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.017103498362761,2.770085594411824,0.0,2,2,4.76456422772989,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1.3787661019057058,1.1378329651416088,0.0,2,2,2.678278071588368,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,2.7262698605631406,2.5748996970306925,0.0,0,9,3.79008129670002,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.7878467424742004,2.924773139566078,0.0,0,9,3.7968366264379467,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.279029881489747,1.0784096008133313,0.2000000029802322,3,5,3.3313469937614077,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.5395296959532442,0.7747271477757116,0.2000000029802322,3,8,2.0982632898371234,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5260562827629987,0.4187103223098387,0.0,1,9,2.1400661634962708,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,3.1110767813691105,1.6505798630871513,0.0,3,9,3.8632528186287454,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.8247719053355858,3.253084028638347,0.2000000029802322,1,8,6.049393745529669,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1.759890334078757,0.9858167749510908,0.0,1,1,2.3813962452135495,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.6907442850933908,0.9122827143066335,0.2000000029802322,1,10,2.3935220573348177,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.3860443479890243,1.2119409427536318,0.0,3,2,3.433664564413989,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.3986674772137537,0.9321640660119518,0.0,1,11,2.941276115955272,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,7.017066987176679,4.534747688947363,0.0,1,11,7.750571642020127,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2.8021474967044036,2.233235006681981,0.0,1,11,3.93143338996869,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2.6100698207912507,2.264883237693826,0.0,1,11,3.981362486354079,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.4680995476355903,1.4973884150259762,0.0,1,11,3.3094475537151156,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.0967901636121877,1.5040773967762742,0.0,1,11,2.9156061794795076,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.628598519177283,2.5580021930391945,0.0,1,11,4.690797294366087,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.24726887267247,2.3850862828922756,0.0,1,6,4.778787294455806,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.7786425675188005,3.8161726864888066,0.0,3,5,6.744530246621886,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1.401182959519932,1.5040773967762742,0.0,1,6,3.803546542697759,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.2533948968876922,2.132982315387541,0.0,1,6,4.057334731310169,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.61885464176048,1.366091673265112,0.0,1,6,3.3170908695988777,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5.53717680073896,4.489198044005831,0.0,1,6,6.290531568952143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.9745596310012032,0.343589701853709,0.0,3,9,2.5533438410275884,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,4.09200851262087,1.401182959519932,0.0,3,10,5.28421842669309,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.45107561480444763,0.47000364414689666,0.0,3,10,2.0360119638324097,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4.542017341726516,2.6454653367401053,0.0,3,10,5.334649266366711,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,3.0717669562945877,1.5518088056589532,0.0,3,10,4.347176384888025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,3.091042453358316,2.4423470353692043,0.0,3,10,5.257391177680671,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,3.4867632793301064,2.4923786772477015,0.0,1,10,4.574710978503383,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4.193888174140994,2.803966271795261,0.0,3,6,5.293304824724492,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.8796267336525216,0.43178243035909103,0.0,3,6,2.0592388538250574,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9501867356672886,0.6881346435287342,0.0,3,3,3.2669037764268696,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1.589235224579322,0.9745596310012032,0.0,3,6,3.1232455636308765,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.0633909042021177,1.9530276438787675,0.0,3,4,4.79628627029663,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1.160020934734201,1.0851892812234596,0.0,1,8,3.3565486486080385,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.631199430343676,1.1568812177849161,0.0,1,8,2.8622008809294686,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.582963215799661,3.077772941719433,0.0,1,12,5.122057357452936,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.4782176680377024,1.4206958131763954,0.0,1,12,4.811533722365972,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.9444389791664403,2.6390573296152584,0.0,1,5,4.615912300634899,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.3449797231854905,2.707383296845538,0.0,3,8,4.980450916788204,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.538175281268457,3.58601582288268,0.0,3,8,5.957287088990672,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3.057767696740619,2.2192034633229443,0.0,1,8,3.998567615224584,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3.0435695811491006,1.5282278342527706,0.0,3,11,4.665700665620532,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.937301782763736,0.5877866715248573,0.0,3,11,3.2092294570604114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.30748471026642726,0.1397619475581712,0.0,3,11,2.6340448096995233,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5.665907543357672,4.304200248073453,0.0,3,11,6.48500156583254,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,4.862908334898981,2.870169015978216,0.0,3,11,5.9674791562249085,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.517696441847303,2.396985747589157,0.0,0,5,3.968403367708845,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,2.3263015972596195,3.5527733167460513,0.0,0,5,4.75840614094146,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.2412686000947695,0.9242588939544881,0.0,0,5,2.0668627715448027,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.21511137529080185,0.8329091022030535,0.0,3,6,2.653241951175182,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.4861397133506802,0.7323679143456034,0.0,1,6,2.66583836025124,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8794650787669867,1.061256497174474,0.0,1,6,2.5922651424106884,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.099622536584338,4.002411996791791,0.0,1,6,6.266612144804363,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.610157508866514,5.224886068756442,0.0,1,6,7.322880285404861,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,2.4475508995432533,2.9765494969115993,0.0,1,6,4.782814173671375,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.936130104603927,2.8570447450157155,0.0,3,9,5.032266306258673,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.9123506438828892,2.3408438381547114,0.0,3,4,4.833738996375563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.7155980979710415,0.9745596310012032,0.0,3,5,3.222469366459953,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0781907311321457,0.9477894155673803,0.0,3,5,2.8942530877156045,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.1505720547604306,2.0188950696747963,0.0,3,7,4.697384703371027,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.651127059086777,1.5769147029949269,0.0,1,8,3.4104874512457837,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,3.299533741962029,2.074429004648625,0.0,3,5,5.236548362873843,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,2.5079719009739794,1.1786549963416462,0.0,3,9,3.3279095557906944,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.661172396302227,3.6928714715839743,0.0,3,11,5.858847043400367,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
